what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326136132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326146969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326148813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335326148823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335326153286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335326157059
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326160513
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326163948
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326172541
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326173974
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326175877
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326177385
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326178859
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326179758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326185081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326209495
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326213418
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326227298
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326256935
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326257728
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326258519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326264599
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335326270407
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326275986
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326276228
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326276327
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326284698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326287473
error,log,,,"Core exception while retrieving the content description",1335326298049
error,log,,,"Core exception while retrieving the content description",1335326298051
error,log,,,"Core exception while retrieving the content description",1335326298052
error,log,,,"Core exception while retrieving the content description",1335326298054
error,log,,,"Core exception while retrieving the content description",1335326298056
error,log,,,"Core exception while retrieving the content description",1335326298057
error,log,,,"Core exception while retrieving the content description",1335326298059
error,log,,,"Core exception while retrieving the content description",1335326298060
error,log,,,"Core exception while retrieving the content description",1335326298063
error,log,,,"Core exception while retrieving the content description",1335326298066
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326301957
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326302025
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326310676
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326318685
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326321914
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326324320
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326334891
error,log,,,"Core exception while retrieving the content description",1335326338242
error,log,,,"Core exception while retrieving the content description",1335326338244
error,log,,,"Core exception while retrieving the content description",1335326338245
error,log,,,"Core exception while retrieving the content description",1335326338247
error,log,,,"Core exception while retrieving the content description",1335326338249
error,log,,,"Core exception while retrieving the content description",1335326338250
error,log,,,"Core exception while retrieving the content description",1335326338251
error,log,,,"Core exception while retrieving the content description",1335326338253
error,log,,,"Core exception while retrieving the content description",1335326338255
error,log,,,"Core exception while retrieving the content description",1335326338258
error,log,,,"Core exception while retrieving the content description",1335326339583
error,log,,,"Core exception while retrieving the content description",1335326339585
error,log,,,"Core exception while retrieving the content description",1335326339587
error,log,,,"Core exception while retrieving the content description",1335326339588
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326341722
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326341766
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326348729
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326353539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326361267
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326366291
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326366342
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326371478
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326372136
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326378219
error,log,,,"Core exception while retrieving the content description",1335326385153
error,log,,,"Core exception while retrieving the content description",1335326385155
error,log,,,"Core exception while retrieving the content description",1335326385158
error,log,,,"Core exception while retrieving the content description",1335326385160
error,log,,,"Core exception while retrieving the content description",1335326385161
error,log,,,"Core exception while retrieving the content description",1335326385163
error,log,,,"Core exception while retrieving the content description",1335326385164
error,log,,,"Core exception while retrieving the content description",1335326385166
error,log,,,"Core exception while retrieving the content description",1335326385169
error,log,,,"Core exception while retrieving the content description",1335326385172
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326387328
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326387376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326393497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326413757
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326414540
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326415254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326415573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326417558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326419721
error,log,,,"Core exception while retrieving the content description",1335326422873
error,log,,,"Core exception while retrieving the content description",1335326422875
error,log,,,"Core exception while retrieving the content description",1335326422876
error,log,,,"Core exception while retrieving the content description",1335326422878
error,log,,,"Core exception while retrieving the content description",1335326422879
error,log,,,"Core exception while retrieving the content description",1335326422881
error,log,,,"Core exception while retrieving the content description",1335326422882
error,log,,,"Core exception while retrieving the content description",1335326422884
error,log,,,"Core exception while retrieving the content description",1335326422887
error,log,,,"Core exception while retrieving the content description",1335326422890
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326425201
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326425254
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326430733
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326432634
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326437691
error,log,,,"Core exception while retrieving the content description",1335326437849
error,log,,,"Core exception while retrieving the content description",1335326437851
error,log,,,"Core exception while retrieving the content description",1335326437852
error,log,,,"Core exception while retrieving the content description",1335326437854
error,log,,,"Core exception while retrieving the content description",1335326437855
error,log,,,"Core exception while retrieving the content description",1335326437857
error,log,,,"Core exception while retrieving the content description",1335326437858
error,log,,,"Core exception while retrieving the content description",1335326437860
error,log,,,"Core exception while retrieving the content description",1335326437863
error,log,,,"Core exception while retrieving the content description",1335326437866
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326440421
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326444864
error,log,,,"Core exception while retrieving the content description",1335326444978
error,log,,,"Core exception while retrieving the content description",1335326444979
error,log,,,"Core exception while retrieving the content description",1335326444981
error,log,,,"Core exception while retrieving the content description",1335326444982
error,log,,,"Core exception while retrieving the content description",1335326444984
error,log,,,"Core exception while retrieving the content description",1335326444985
error,log,,,"Core exception while retrieving the content description",1335326444986
error,log,,,"Core exception while retrieving the content description",1335326444988
error,log,,,"Core exception while retrieving the content description",1335326444991
error,log,,,"Core exception while retrieving the content description",1335326444994
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326447629
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326454196
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326454197
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326455635
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326456918
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326457940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326458951
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326458951
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335326460021
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326461927
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326565789
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326578434
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326578499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326587988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326597233
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326597263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335326599560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326601569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326602593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335326602603
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326604696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335326611165
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326613144
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326615278
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326615278
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326619142
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335326621171
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326642905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1335326645254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326650433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326704506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326704533
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335326707388
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326710048
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326711796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335326715109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326716212
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335326718286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326755936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326765068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326783159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335326829199
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326830838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335326850858
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326852226
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335326853290
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1335326883055
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1335326897441
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1335326898106
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1335326898860
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1335326899822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335326904493
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1335326911063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1335326913289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335326913682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1335326923155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1335326923670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1335326924541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1335326925397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1335326931967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1335326932379
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1335326937517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335326938816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335326941774
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1335326942331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335326942688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335326973306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335326977047
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1335326994354
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1335326995931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335326996776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335327054287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335327061452
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1335327069792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335327072329
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335327192332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335327201026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335327202616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335327202620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335327204625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335327215521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335327298284
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335327298327
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335327302179
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335327306457
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335327308150
error,log,,,"Core exception while retrieving the content description",1335327311733
error,log,,,"Core exception while retrieving the content description",1335327311747
error,log,,,"Core exception while retrieving the content description",1335327311749
error,log,,,"Core exception while retrieving the content description",1335327311751
error,log,,,"Core exception while retrieving the content description",1335327311753
error,log,,,"Core exception while retrieving the content description",1335327311755
error,log,,,"Core exception while retrieving the content description",1335327311757
error,log,,,"Core exception while retrieving the content description",1335327311759
error,log,,,"Core exception while retrieving the content description",1335327311763
error,log,,,"Core exception while retrieving the content description",1335327311767
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335327317028
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335327317092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335327331732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335327333623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335327335584
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1335327335584
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1335327371154
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1335327381261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335327383861
